account_id,customer_id,account_type,balance,created_at
1861,3875,savings,32245.53,2025-04-03 17:15:06.533786
1862,1721,checking,31607.82,2024-06-20 23:29:28.807990
1863,4656,savings,30840.02,2026-04-20 22:15:46.473953
1864,2848,savings,48799.93,2025-11-11 22:11:24.252278
1865,3807,savings,3929.59,2025-01-09 02:31:35.383739
1866,4991,savings,6264.98,2023-07-31 19:49:07.651850
1867,659,savings,42955.16,2024-04-30 07:15:28.940906
1868,3141,savings,25837.1,2024-05-16 05:51:04.255108
1869,3683,checking,29533.77,2024-04-21 08:28:36.548329
1870,2456,checking,44561.83,2025-04-14 15:43:00.597206
1871,2196,checking,33323.48,2024-03-30 10:44:41.074757
1872,3266,savings,14788.09,2025-10-23 18:38:23.057965
1873,1056,savings,31731.49,2023-12-13 00:58:58.796432
1874,1712,savings,34140.06,2023-12-30 07:53:55.310519
1875,2296,checking,36584.8,2023-08-09 20:09:23.515869
1876,3363,checking,18169.71,2023-11-30 15:39:10.614061
1877,2155,savings,13565.32,2025-04-14 07:33:34.537147
1878,1864,checking,28622.07,2024-12-02 13:15:23.923082
1879,1549,checking,44982.55,2024-04-22 05:31:26.716545
1880,2387,savings,10133.98,2025-09-29 04:38:31.508267
1881,441,checking,45307.61,2025-11-23 05:08:08.337928
1882,4498,savings,14789.79,2024-11-04 06:47:05.277034
1883,4516,savings,6526.44,2026-04-24 19:10:28.594825
1884,1076,checking,10460.31,2026-03-05 10:25:22.069955
1885,4220,savings,30334.35,2024-07-15 09:05:11.955917
1886,424,savings,16860.74,2024-05-15 08:21:03.875263
1887,2691,checking,11986.11,2026-05-02 23:00:57.737972
1888,1423,checking,26281.17,2025-06-08 23:17:28.645931
1889,4003,savings,40263.02,2026-01-04 17:20:30.171717
1890,4987,checking,12194.29,2025-04-18 20:33:54.943568
1891,116,savings,10846.53,2025-01-26 06:26:24.224936
1892,1217,checking,23063.17,2024-12-17 15:06:14.233046
1893,3418,savings,47452.51,2023-07-25 01:36:20.459234
1894,1794,savings,6102.3,2024-07-03 15:18:22.491545
1895,3929,savings,8603.42,2023-12-28 06:52:37.128679
1896,4617,savings,8064.22,2024-12-26 19:16:51.098827
1897,1468,checking,12177.33,2026-04-06 23:21:34.771462
1898,4887,savings,46445.53,2024-11-30 21:49:30.062012
1899,3040,checking,29034.64,2024-09-03 00:48:00.719704
1900,589,savings,41776.01,2024-02-23 13:55:38.092675
1901,606,savings,40313.64,2025-05-02 21:56:49.936270
1902,4569,savings,47415.35,2024-11-06 15:15:59.468344
1903,3943,checking,14865.5,2025-09-27 22:15:19.640345
1904,3296,checking,1475.87,2023-12-27 08:01:29.335765
1905,2876,checking,3087.41,2026-05-24 09:43:18.666567
1906,3767,checking,7331.41,2026-01-21 18:45:52.582762
1907,2814,checking,40908.78,2026-04-13 05:48:46.457325
1908,3007,savings,9483.16,2026-05-28 06:34:26.764153
1909,519,checking,26630.56,2026-02-17 12:06:18.147151
1910,1348,checking,35469.3,2023-07-18 01:46:44.644254
1911,4153,checking,19876.48,2025-10-04 11:03:39.367441
1912,2464,checking,33547.88,2023-08-13 13:18:58.902564
1913,2770,savings,8242.23,2023-12-12 15:13:31.326128
1914,2646,checking,35096.4,2024-08-07 13:32:56.090640
1915,233,savings,27756.79,2024-02-15 18:49:54.396338
1916,3680,savings,11524.91,2024-10-10 22:07:49.216816
1917,2389,checking,33532.55,2024-04-16 10:43:41.736972
1918,667,savings,6113.52,2026-03-17 09:47:17.673484
1919,1658,savings,22192.72,2026-03-08 19:36:42.429370
1920,2726,savings,15141.17,2023-10-02 03:09:50.729407
1921,2606,checking,12547.85,2024-01-03 21:33:37.538368
1922,2084,checking,19995.82,2023-08-15 01:14:39.944075
1923,66,savings,27367.99,2024-12-31 02:24:49.068773
1924,2365,checking,47261.61,2023-09-10 00:02:03.780457
1925,4208,savings,35399.52,2024-04-07 23:23:27.525422
1926,795,savings,4906.08,2025-09-19 12:56:05.994067
1927,4159,checking,14215.0,2025-12-13 19:31:43.088856
1928,736,savings,5769.88,2024-09-07 05:15:28.357126
1929,3810,checking,37772.23,2026-06-10 02:15:28.391120
1930,2846,checking,42410.08,2024-12-27 19:50:09.159339
1931,2969,savings,5970.55,2024-01-26 13:28:56.002599
1932,895,savings,14542.53,2025-10-02 17:35:16.683017
1933,2598,checking,12201.61,2026-04-29 20:20:43.015553
1934,3647,savings,7454.29,2026-04-26 20:49:07.781551
1935,3318,checking,33262.79,2025-07-31 23:35:19.061389
1936,1563,savings,18212.23,2024-04-27 06:25:20.468454
1937,4958,checking,28118.19,2025-11-20 04:51:24.858411
1938,4832,savings,28013.45,2023-11-01 17:01:06.748105
1939,4096,savings,1530.5,2024-11-14 12:39:11.211319
1940,260,checking,47488.76,2025-08-01 12:36:25.442332
1941,3527,savings,43796.18,2024-08-04 05:22:37.321387
1942,222,checking,16206.52,2026-05-15 11:24:50.113625
1943,3217,checking,49898.94,2024-09-19 04:49:21.284648
1944,2855,savings,41481.54,2024-12-10 14:18:41.919966
1945,1039,savings,4103.91,2023-10-31 21:01:17.639652
1946,1403,savings,29199.15,2025-04-28 16:15:44.741360
1947,1664,savings,41923.15,2023-11-25 05:05:28.290474
1948,3826,checking,5301.17,2023-06-26 11:12:07.634110
1949,1791,savings,15069.32,2024-03-14 02:48:30.190278
1950,4446,checking,13924.11,2024-09-25 19:16:40.164389
1951,2957,savings,9773.89,2026-03-07 23:00:31.205340
1952,1058,checking,9978.03,2024-01-14 20:55:47.500815
1953,733,checking,9687.76,2026-02-11 02:45:21.535053
1954,1414,savings,46361.34,2025-08-19 10:44:08.117468
1955,2260,checking,18765.79,2025-09-26 02:47:42.240852
1956,3117,savings,23586.83,2024-06-18 22:25:36.111521
1957,4668,checking,14799.06,2025-01-22 17:28:53.171070
1958,1190,savings,22783.66,2023-06-18 05:14:21.690735
1959,919,checking,16130.34,2025-10-25 07:37:01.990398
1960,159,savings,38522.42,2025-03-20 03:40:14.476219
1961,3650,checking,14535.07,2025-06-01 10:38:52.827474
1962,619,checking,14771.01,2025-04-03 16:50:19.215177
1963,4654,checking,25143.99,2023-11-18 01:23:11.884768
1964,2878,savings,23129.66,2025-03-13 13:20:00.252648
1965,2646,checking,25641.28,2024-12-07 14:50:33.026580
1966,3132,checking,46888.63,2026-05-16 16:32:48.638457
1967,594,checking,1666.44,2025-10-17 19:48:56.508460
1968,3849,checking,33628.28,2024-03-15 20:21:42.857772
1969,3209,savings,10357.85,2025-07-08 18:37:43.242592
1970,1813,savings,31246.28,2024-07-22 21:07:52.217211
1971,3139,checking,11872.78,2025-05-24 19:09:05.799351
1972,2102,checking,13004.64,2025-07-20 01:01:44.858205
1973,2024,savings,40062.15,2025-06-30 20:08:55.022003
1974,4608,savings,17945.11,2024-02-10 03:56:21.463155
1975,1122,checking,2441.94,2025-03-17 08:55:59.405455
1976,1828,savings,722.21,2025-09-14 03:18:09.358327
1977,1064,savings,22423.53,2023-12-30 02:52:00.052119
1978,4535,checking,30893.63,2024-08-31 10:05:48.659304
1979,1471,checking,36695.16,2024-01-25 15:26:55.061354
1980,1237,savings,34200.06,2025-07-23 06:53:43.210833
1981,2731,savings,20687.89,2024-01-04 08:44:28.091902
1982,564,checking,44748.64,2024-07-25 01:41:48.083695
1983,466,savings,15250.0,2025-10-04 00:29:48.602050
1984,485,checking,24431.49,2025-04-02 21:53:09.167267
1985,2611,checking,850.73,2026-01-29 18:16:58.166779
1986,2476,savings,4563.12,2024-06-30 15:10:07.061378
1987,3437,checking,4229.0,2025-12-18 17:42:10.802325
1988,2285,savings,5478.59,2025-07-10 18:33:14.785160
1989,3286,savings,42016.84,2024-03-29 02:57:13.744662
1990,3015,savings,18089.21,2025-04-08 21:51:12.811152
1991,2548,checking,35558.66,2023-08-07 16:17:50.254287
1992,1996,savings,20193.91,2024-12-20 22:15:28.572949
1993,4224,checking,49905.32,2025-07-29 14:55:49.397254
1994,1581,checking,15868.51,2025-05-13 07:23:20.872683
1995,2128,checking,46783.47,2025-02-28 12:25:36.927090
1996,1445,checking,27729.33,2026-03-04 14:26:12.959285
1997,4325,savings,14095.52,2025-10-13 16:33:41.623719
1998,1231,checking,5113.1,2025-07-13 11:13:51.606992
1999,3265,savings,26842.74,2025-01-16 08:42:12.345413
2000,1003,savings,43639.73,2024-08-09 01:39:11.832962
2001,1697,savings,7802.85,2023-11-10 04:28:40.036628
2002,2373,savings,3695.66,2024-05-30 04:53:15.247861
2003,3702,checking,32531.94,2025-01-04 06:34:35.765480
2004,3007,checking,23580.0,2023-09-04 06:35:12.408931
2005,1574,checking,48564.47,2024-05-14 05:45:31.773213
2006,240,savings,14926.68,2023-11-14 10:52:17.672794
2007,1163,checking,16256.56,2023-09-15 16:15:05.530100
2008,2311,savings,16973.76,2024-03-30 09:45:23.530082
2009,940,checking,32396.13,2023-08-03 15:02:31.611442
2010,1604,savings,31597.17,2025-03-03 19:57:51.427674
2011,2292,savings,27782.19,2025-06-28 01:59:25.277699
2012,4949,savings,34565.15,2025-12-02 16:58:15.834060
2013,2934,checking,34777.82,2024-11-27 07:23:07.117324
2014,556,checking,26708.99,2024-10-20 17:17:58.148363
2015,1365,savings,49790.78,2024-02-22 17:31:52.838740
2016,3841,checking,17868.38,2024-11-26 19:42:03.447258
2017,2617,checking,9878.85,2025-02-02 03:05:39.298543
2018,3306,savings,42592.4,2025-11-26 19:54:33.502084
2019,4885,checking,11838.04,2023-12-31 07:20:00.016052
2020,4617,checking,13228.5,2024-08-04 00:05:26.430655
2021,412,savings,44934.3,2024-09-28 08:05:07.268309
2022,4579,checking,15344.68,2023-11-24 15:59:41.058953
2023,3616,checking,18353.7,2025-03-17 10:23:12.228051
2024,467,checking,41206.83,2026-03-29 06:59:31.549169
2025,3635,checking,26888.06,2025-02-06 01:23:17.971288
2026,1319,savings,20440.34,2025-01-20 08:47:23.736583
2027,744,checking,4766.71,2025-04-13 05:47:04.642370
2028,4540,checking,6217.71,2023-09-08 03:46:28.251970
2029,3471,savings,19399.37,2024-09-12 00:08:32.587120
2030,4893,savings,27185.66,2024-11-01 16:20:49.496179
2031,1277,savings,21235.8,2024-06-16 19:33:10.396697
2032,393,savings,31229.73,2024-10-16 13:32:52.686845
2033,1956,checking,7027.7,2023-06-25 22:39:11.344504
2034,1775,checking,14496.45,2026-04-25 23:31:39.388060
2035,4760,checking,30511.52,2025-02-03 02:44:59.855223
2036,495,checking,46404.99,2024-08-16 07:22:19.824404
2037,116,savings,30167.23,2024-08-04 01:09:46.376342
2038,2328,savings,14729.27,2025-10-20 10:54:14.416813
2039,3130,checking,27836.52,2024-11-02 22:20:53.018881
2040,1539,checking,27293.15,2024-10-16 23:45:23.306097
2041,678,savings,30882.29,2024-01-27 18:52:28.361464
2042,474,savings,184.23,2024-06-30 19:40:12.937270
2043,2586,savings,23284.11,2025-10-20 10:15:18.978978
2044,2092,savings,41502.81,2024-12-02 10:52:13.002056
2045,4078,checking,34990.35,2024-02-16 02:33:43.290217
2046,434,checking,25766.52,2026-02-22 07:39:10.664106
2047,2212,savings,47810.8,2024-10-19 10:39:15.308675
2048,2617,savings,40354.86,2024-10-19 18:56:50.066162
2049,3719,checking,5981.54,2026-03-31 02:49:10.725979
2050,33,savings,26343.41,2023-11-13 14:06:16.943584
2051,4630,checking,43713.95,2024-10-31 21:19:59.390848
2052,4393,checking,10478.29,2023-07-17 13:00:41.300758
2053,1902,savings,6769.72,2024-09-09 08:55:19.930712
2054,2857,checking,10972.36,2024-11-11 13:33:49.801656
2055,2895,savings,33744.44,2025-06-07 14:33:35.455427
2056,106,checking,46244.49,2025-09-03 09:37:33.537077
2057,1084,savings,17299.67,2025-06-07 12:12:48.751121
2058,52,savings,35081.34,2023-11-18 19:36:37.864303
2059,3462,checking,41050.33,2023-10-10 07:23:13.886756
2060,658,savings,2919.95,2023-11-15 23:16:54.428105
2061,4445,savings,12573.95,2025-06-13 10:23:18.871192
2062,4852,savings,12441.59,2026-05-23 09:16:07.366666
2063,3209,checking,49248.53,2024-10-22 13:47:31.038191
2064,2058,savings,16509.22,2024-04-03 19:35:06.482513
2065,468,savings,40827.45,2026-01-27 04:24:07.048001
2066,626,savings,10732.87,2023-09-08 14:57:34.919949
2067,3681,checking,2653.07,2023-07-31 21:59:29.584658
2068,1123,checking,10181.87,2024-02-19 09:39:03.694668
2069,258,savings,2312.03,2026-01-25 11:54:25.834917
2070,4060,savings,31106.29,2026-06-13 08:36:01.735976
2071,1913,savings,21330.64,2025-03-27 09:49:37.979967
2072,2229,savings,9795.77,2026-02-06 18:29:04.587580
2073,556,savings,41804.0,2024-06-04 20:33:44.198979
2074,101,savings,1608.2,2024-04-26 02:07:46.781691
2075,3622,checking,46453.6,2025-06-01 18:50:38.301588
2076,4605,checking,14117.08,2025-04-14 14:32:58.478915
2077,2037,checking,42626.08,2025-03-19 13:18:46.376186
2078,1398,savings,38302.19,2023-12-27 19:33:47.623597
2079,1728,checking,46876.3,2024-08-20 05:16:14.711914
2080,3180,savings,39763.86,2023-10-21 04:43:05.558705
2081,1472,savings,17289.15,2023-10-15 18:14:54.356838
2082,2415,savings,2569.3,2024-06-12 11:43:28.812808
2083,1781,checking,18606.74,2025-02-27 11:30:46.458303
2084,2370,savings,18651.57,2024-09-10 03:31:44.214535
2085,4895,checking,35944.51,2024-11-29 08:46:03.900893
2086,2080,checking,11641.09,2024-12-01 12:00:59.964648
2087,518,savings,11446.9,2025-11-15 18:08:01.886693
2088,4763,savings,13954.07,2025-10-23 05:57:36.215815
2089,4855,savings,13193.88,2024-12-23 08:38:40.638766
2090,4862,checking,37102.33,2026-06-11 13:51:56.347992
2091,1243,savings,40087.95,2026-06-05 14:05:08.571338
2092,3998,checking,38754.71,2024-03-19 05:35:28.084875
2093,325,savings,15485.16,2025-05-28 13:53:45.666719
2094,4728,checking,35183.22,2024-10-31 02:50:37.284753
2095,2912,checking,40404.76,2026-03-18 22:29:42.396609
2096,4922,checking,44988.85,2025-06-21 22:43:46.220330
2097,2540,checking,11291.91,2024-05-24 12:41:13.484129
2098,2973,savings,11774.32,2025-02-04 05:28:15.900012
2099,1932,checking,2374.44,2026-01-31 09:54:09.758135
2100,4397,savings,47877.91,2024-05-12 23:06:36.846388
2101,4541,savings,18357.26,2026-01-20 03:34:12.547487
2102,74,savings,15749.43,2025-10-25 02:48:09.156089
2103,4004,checking,29234.16,2026-03-30 02:25:29.600209
2104,4104,savings,20350.93,2024-12-03 15:22:09.847814
2105,2982,savings,33199.8,2025-09-08 05:44:09.353649
2106,944,savings,12598.09,2026-06-10 21:20:25.599463
2107,2437,savings,1717.83,2024-08-27 10:39:58.766087
2108,4878,savings,4958.28,2024-10-14 01:38:13.534419
2109,1519,checking,4622.71,2024-11-05 19:36:23.301222
2110,4113,checking,28296.19,2023-11-03 21:40:33.232038
2111,3160,checking,23067.55,2024-06-19 04:28:07.332112
2112,1397,savings,35340.51,2025-02-26 04:32:32.557229
2113,4826,savings,13927.97,2025-08-11 06:14:05.038498
2114,2036,checking,22484.74,2024-12-27 08:44:57.475392
2115,2068,checking,14154.88,2025-08-08 16:16:58.214611
2116,329,savings,2085.1,2024-10-21 15:19:25.805058
2117,1095,checking,37049.81,2024-05-12 23:14:10.664263
2118,4992,checking,10459.27,2024-04-19 06:05:58.735002
2119,3752,savings,3504.86,2025-12-30 13:44:05.294908
2120,4,savings,38731.92,2023-10-07 17:57:09.603661
2121,3276,savings,44933.28,2025-03-17 13:10:09.638680
2122,3986,savings,43354.18,2025-06-08 06:20:23.322777
2123,1656,checking,19727.58,2025-06-20 11:45:36.437745
2124,4152,checking,42427.39,2024-09-20 04:19:26.118522
2125,1514,checking,22009.98,2024-10-23 05:36:39.389461
2126,726,savings,32318.95,2024-03-01 13:24:26.576805
2127,3293,checking,14977.72,2024-08-18 08:51:29.307026
2128,20,savings,49580.51,2023-12-20 18:48:38.108343
2129,1590,checking,14697.34,2024-07-16 02:25:33.527226
2130,3038,checking,28488.66,2025-11-13 23:26:26.725226
2131,4870,checking,21933.62,2025-07-04 22:29:00.543804
2132,3579,savings,36497.64,2025-04-18 01:06:24.647274
2133,1093,checking,23940.92,2024-09-10 14:38:43.133036
2134,1169,savings,12086.82,2025-04-19 12:22:51.684749
2135,4444,savings,647.18,2024-09-01 17:51:49.445156
2136,1741,savings,4548.97,2025-02-17 05:17:52.989760
2137,4451,savings,18973.47,2025-06-20 01:06:54.892107
2138,374,checking,38617.19,2024-03-04 22:35:45.880186
2139,4394,checking,18071.51,2025-05-06 22:45:39.895193
2140,4290,savings,18610.51,2024-05-24 09:15:43.008093
2141,2794,savings,22307.01,2024-11-19 17:24:03.714239
2142,2858,savings,2426.88,2026-04-22 20:44:54.472597
2143,1255,checking,8475.15,2024-04-19 16:55:58.194318
2144,2665,checking,4327.72,2026-01-29 20:08:40.159924
2145,4244,checking,22385.15,2023-11-24 10:33:34.180551
2146,3655,savings,36097.59,2024-09-13 00:20:19.484869
2147,3924,savings,11631.13,2024-05-08 23:12:52.520312
2148,4291,checking,43706.74,2024-10-17 19:45:11.465187
2149,3322,savings,43621.49,2025-04-15 21:12:57.583525
2150,1475,savings,17420.56,2024-06-11 22:23:14.702438
2151,2461,checking,7089.8,2024-11-14 03:09:56.169546
2152,3885,savings,2964.84,2024-06-02 09:20:31.024567
2153,3636,checking,16205.68,2026-06-06 14:31:34.272687
2154,538,savings,31543.18,2025-04-28 01:57:48.176859
2155,2313,checking,37120.85,2025-02-23 06:40:19.310970
2156,4536,checking,23468.97,2026-03-26 05:26:06.819932
2157,2497,checking,39465.92,2025-01-28 20:44:23.709947
2158,2998,checking,41698.58,2026-05-01 07:58:17.527866
2159,2630,savings,3072.42,2025-12-02 12:49:50.049971
2160,1762,checking,24899.0,2024-08-12 05:37:14.415290
2161,3950,savings,1481.66,2025-04-11 07:05:10.635577
2162,4805,savings,35792.95,2024-05-23 22:51:48.580703
2163,4053,checking,8248.73,2023-06-15 10:32:26.208992
2164,3939,checking,37917.51,2023-12-31 21:55:12.341446
2165,92,savings,30211.61,2025-07-25 04:34:59.715343
2166,3175,checking,31950.89,2026-01-30 07:52:08.639446
2167,4418,checking,16602.28,2023-07-02 02:29:32.854720
2168,3034,savings,18168.9,2023-11-02 00:53:21.396963
2169,4698,savings,14327.69,2023-12-29 16:37:14.897114
2170,4700,checking,5750.12,2023-10-31 09:46:51.560014
2171,984,savings,27443.18,2025-12-26 04:48:18.980803
2172,4973,savings,25048.28,2024-05-12 14:02:21.224761
2173,4075,savings,30606.71,2025-06-02 12:35:38.566164
2174,1491,savings,2446.41,2025-10-20 18:42:34.559145
2175,219,checking,25268.79,2025-02-03 14:24:31.686909
2176,3991,savings,18935.53,2024-10-27 08:43:58.478737
2177,2502,checking,14300.54,2025-09-25 19:45:54.941254
2178,2683,savings,6089.03,2026-03-27 11:50:46.339346
2179,2492,checking,27857.86,2023-10-30 17:57:05.752395
2180,1830,savings,916.98,2026-03-08 20:03:44.425320
2181,1550,savings,13904.1,2026-05-13 12:01:27.632051
2182,576,savings,9586.09,2025-12-06 16:26:04.681226
2183,3385,savings,4821.73,2024-04-23 03:55:26.486459
2184,436,checking,26290.0,2025-06-21 08:04:52.999323
2185,2328,savings,12037.72,2024-02-04 06:11:10.992125
2186,719,checking,28050.68,2023-07-31 11:59:25.017567
2187,1452,checking,21314.19,2026-04-03 22:59:36.566542
2188,2989,checking,249.18,2025-04-14 00:26:44.869648
2189,2393,checking,32692.06,2025-03-27 16:26:07.661755
2190,2675,checking,32440.14,2025-02-11 06:33:42.464844
2191,4400,checking,43100.42,2023-12-25 09:44:06.849648
2192,4793,savings,1522.07,2024-06-01 07:09:56.032467
2193,19,checking,5460.44,2025-10-14 00:28:35.173138
2194,393,savings,18513.74,2025-07-25 06:32:57.540787
2195,816,checking,20447.0,2024-03-27 18:21:56.180279
2196,2717,checking,49953.93,2024-04-03 12:58:54.067181
2197,2585,savings,24143.59,2023-11-18 12:20:37.704106
2198,2145,savings,15213.68,2024-07-12 14:05:23.916637
2199,971,savings,13241.92,2023-08-15 01:02:04.923203
2200,274,savings,24305.14,2025-03-26 03:30:42.105254
2201,466,checking,20793.22,2024-03-05 21:58:40.573224
2202,1415,savings,38618.41,2025-10-18 10:32:54.436296
2203,2577,savings,11586.89,2023-06-18 18:44:55.215935
2204,2059,checking,5757.15,2025-04-11 11:17:12.358087
2205,493,savings,26308.82,2023-10-29 04:33:20.366152
2206,2038,savings,10897.79,2025-12-12 23:39:20.663156
2207,373,checking,30994.64,2024-04-19 04:19:57.552055
2208,565,checking,30839.71,2025-10-12 10:43:07.419532
2209,3737,checking,49937.77,2023-10-19 12:25:11.855713
2210,4408,checking,24585.5,2024-06-12 12:16:42.540634
2211,4518,savings,6465.17,2023-09-30 00:19:36.669709
2212,4525,checking,20111.41,2024-05-10 00:59:11.223017
2213,2177,savings,35793.02,2026-02-25 10:47:47.857963
2214,1942,checking,28765.75,2026-05-12 18:07:31.390142
2215,3279,checking,13162.12,2025-06-29 05:41:39.135603
2216,314,checking,15620.94,2024-07-11 21:15:01.429718
2217,2616,checking,11916.96,2024-05-24 06:49:09.419369
2218,1065,savings,6522.36,2026-05-10 17:17:10.508116
2219,53,checking,8562.51,2024-07-15 19:29:33.545785
2220,3736,checking,12429.79,2025-01-13 15:01:15.944504
2221,1250,checking,46339.67,2024-09-06 13:45:19.714670
2222,690,checking,28985.37,2025-02-01 21:15:32.036231
2223,158,checking,29242.3,2025-05-06 13:53:16.963150
2224,1994,checking,26492.7,2025-04-04 01:01:29.873189
2225,1967,checking,39861.65,2024-10-22 10:28:32.548004
2226,3988,savings,2667.16,2024-08-14 12:32:03.369314
